11723,storify,-1
11724,stquere,bearlytech
11725,stracma,gazzema
11726,stratandbiz,gazzema
11727,strategapartner,fabbriflav2
11728,strategichr1,hdscorp
11729,stratman001,dhcmumbai
11730,strawberry,tigerkj64
11731,streamtechltd,-1
11732,streetbump,-1
11733,streetkleen,-1
11734,streetlightdata,intel
11735,streetmuseum_ar,-1
11736,streetsblognet,brooklynspoke
11737,streetsblogohio,intel
11738,stromario1,-1
11739,strongtowns,-1
11740,strstraitsinc,dhcmumbai
11741,stuart_delivery,-1
11742,stuart_harker,vimpelcom
11743,stuartforster,-1
11744,studylondon,-1
11745,stuffi_fr,bearlytech
11746,stuhiggins,draliv
11747,stupgreen,fabbriflav2
11748,sturgill607,attbusiness
11749,stuti2693,intelindia
11750,stutomo88,footyaccums
11751,stwmellymel,intel
11752,stylorougema,wef
11753,su_cy_def,info_sec_buzz
11754,su_si22,ieeesmartcities
11755,suarezfede,redartica
11756,sub_addiction,fndraising
11757,subbyv,-1
11758,subhamchacha,sureshpprabhu
11759,subhash580,gunaraj
11760,subodhe,gunaraj
11761,succoso,molitiernomargh
11762,sudarshan_bhat_,msftcitynext
11763,sudeep_su,fakingnews
11764,sudheer61127804,-1
11765,sudhirchaudhary,-1
11766,sudscmu,-1
11767,suedhellmann,sureshkito
11768,sueramsay11,-1
11769,sues_suess,jasontowse
11770,sughosh_v,vedantam_sa
11771,suhailshaikh80,skull_baba
11772,suhermantati,-1
11773,suindiasummit,h_u_i_r
11774,suissaalain,erdf
11775,sukmycockllnson,amitenterprise
11776,suleiman_sas,atariq7
11777,sulopezaparicio,crowdweek
11778,sultanaregia,intel_la
11779,suma_nallapati,sureshkito
11780,sumit_roy_,-1
11781,sumitchowdhury,michelevianello
11782,sumitcs1,evanderburg
11783,sumithkumarpm,skull_baba
11784,sumitlunker,pwc_in
11785,sumitmac,h_u_i_r
11786,sumnerlauzier,bearlytech
11787,sumsat33,byadavbjp
11788,suncityitalia,-1
11789,sundarmail,swarajyamag
11790,sundarpichai,sureshkito
11791,sunder1964,narendramodi
11792,sunelit,wef
11793,sunil_m_1995,footyaccums
11794,sunilsarangi5,-1
11795,sunitanar,gazzema
11796,sunjayjk,skull_baba
11797,sunnivabloem,wef
11798,sunny_sharma12,amadumoole
11799,sunnysides,msftcitynext
11800,sunofthem0rning,-1
11801,sunsherman,narendramodi
11802,sunsoftcity,-1
11803,suoterodiaz,akwyz
11804,superbecario,-1
11805,superfastbrit,btletstalk
11806,supergeotek,-1
11807,superjyo,-1
11808,supine_forte,dnasty___
11809,supinfo_nantes,journaldunet
11810,supinfo_rennes,journaldunet
11811,suportebigdata,fndraising
11812,supply_me,fabbriflav2
11813,supportdatainc,-1
11814,supriya_sule,skull_baba
11815,suratsmartcity,-1
11816,surenmehla,_subhashchandra
11817,suresh_mathew_,sureshkito
11818,sureshkito,sureshkito
11819,sureshpprabhu,sureshpprabhu
11820,sureshprabhu,-1
11821,suretelematics,bigdatatweetbot
11822,surlymae,-1
11823,surrocahenri,journaldunet
11824,sursidestory,-1
11825,sursmi,skull_baba
11826,suryodoy,wef
11827,susanadiaz,espanaqricaes
11828,susanhassler,-1
11829,susanlund_dc,sureshkito
11830,susanneregionol,wef
11831,susansanhi_ey,c40cities
11832,susanyichen,sureshkito
11833,sushantsin,-1
11834,susildungarwal,-1
11835,sust_mobility,nytimesbooks
11836,sustainability,-1
11837,sustainable2050,sustainable2050
11838,sustainablog,sureshkito
11839,sustainalberta,nytimesbooks
11840,sustainbrands,gazzema
11841,sustainopolis,gazzema
11842,suyogg,sureshpprabhu
11843,suzanne10000,-1
11844,suzanne_wilson,-1
11845,svannet,bigdatatweetbot
11846,sven_lierzer,-1
11847,svetasvet5,michelevianello
11848,svitlana_boiko,asiarheyeva
11849,svp7,skull_baba
11850,swaarnimrex,-1
11851,swarajyamag,swarajyamag
11852,swarntabh,-1
11853,swaseygirl,qabritish
11854,swatibhalla23,narendramodi
11855,swatibytes,dhcmumbai
11856,swcluj,swcluj
11857,swedeninbd,-1
11858,swedenineu,smartcitycomics
11859,sweetmondaybiog,craigbrownphd
11860,sweveningpost,c40cities
11861,swiasi,swcluj
11862,swifty1million,fndraising
11863,swiss_geosummit,h_u_i_r
11864,swisssustfin,sureshkito
11865,swliege,bearlytech
11866,swncy,bearlytech
11867,swniavio,bearlytech
11868,sxphlemeyer,craigbrownphd
11869,sxsw,msftcitynext
11870,sxswnews,msftcitynext
11871,sy_hcl,-1
11872,syahicreative,-1
11873,sydnets,wef
11874,sykeschris,-1
11875,syldotimmo,slatefr
11876,sylvainfedou,journaldunet
11877,sylvania,-1
11878,sylvieboubep,pierremetivier
11879,sylviecurat,erdf
11880,sylviefaucheux,bearlytech
11881,sylviescotto,bearlytech
11882,syn_drom,journaldunet
11883,syndeclairage,gazzema
11884,syndicatemktrch,-1
11885,synergema,intel
11886,synergywireless,chaireanmt
11887,synoxlive,bearlytech
11888,syraasheikh,intel
11889,sysconmedia,evanderburg
11890,syscontv,evanderburg
11891,sz,fraunhoferfokus
11892,szlrmigerialamm,wef
11893,szrti716,pray_4_real
11894,t4america,sureshkito
11895,t_anupam,-1
11896,t_diian,ws_idn
11897,t_pallas,-1
11898,t_zano,evanderburg
11899,tabali_tigi,reichental
11900,taber24,michelevianello
11901,taberahanderson,thinkbigkc
11902,tableteer,msftcitynext
11903,taboodeana,mistersalesman
11904,tadaptiaatmaa,h_u_i_r
11905,tadeksolarz,sureshkito
11906,taf_fari,h_u_i_r
11907,tagitsmart,h_u_i_r
11908,tahalfmentweet,smartcitycomics
11909,tahayasseri,-1
11910,taherkagdi,narendramodi
11911,taidollas,dnasty___
11912,takshashilainst,-1
11913,taleadijon,bearlytech
11914,talktomina,sureshkito
11915,talladieye,journaldunet
11916,talleremprender,tysentidocomun
11917,talljim0155,thinkbigkc
11918,tam_khan,-1
11919,tamara44,sureshkito
11920,tamil1947,stepscentre
11921,tammykosiancic,ireneberns
11922,tammysandhu,dhcmumbai
11923,tampawinner,-1
11924,tanayhdixit,smartcityexpo
11925,tandemcompany,cotec_innova
11926,tanelvincent,erdf
11927,tanguyselo,-1
11928,tanianastase07,pplogrono
11929,tanoshiiseikatu,wef
11930,tanviriqbal4,skull_baba
11931,tanyahoughton,nytimesbooks
11932,tanzisrg,sureshkito
11933,taofeik,worldbankafrica
11934,tapan_patel,-1
11935,tapiohaantie,villeruoko
11936,tapioylitalo,ieeesmartcities
11937,taralpandya1,fndraising
11938,tarapada82,narendramodi
11939,tarik_lahlou,rslnmag
11940,taritamemonen,h_u_i_r
11941,tarunaku2,narendramodi
11942,taryofsmkd,rahmat_effendi_
11943,tasminbetty,nytimesbooks
11944,tasset_cyril,journaldunet
11945,tassteven,-1
11946,tatakotabekasi,rahmat_effendi_
11947,tatapower,dhcmumbai
11948,tatasteelltd,tatasteelltd
11949,tatcapital,michelevianello
11950,tatianamgarcia,akwyz
11951,taupeavenger,-1
11952,taurusutility,journaldunet
11953,tavaresric,-1
11954,tavient,-1
11955,taxiroma3570,-1
11956,taxwriterltd,evgenymorozov
11957,tayfunbayazit,tayfunbayazit
11958,taylorkeisha,digicatapult
11959,tayyabasco,atariq7
11960,tbdesma,bearlytech
11961,tbgfl,skull_baba
11962,tbh_bernie,attbusiness
11963,tcins6,webcitychamber
11964,tcktcktck,sureshkito
11965,tdelestre,journaldunet
11966,tdeon7,wef
11967,tdf__ademe,pole_id4car
11968,tdworldmag,msftcitynext
11969,team_ingima,journaldunet
11970,teamarrownyc,lah9891
11971,teamdevperugia,akwyz
11972,teamgeataman,thinkbigkc
11973,teammarco,mikesno1girl
11974,teammi_abaga__,peraisakop
11975,teampfc0,-1
11976,teamrework,reworkyulia
11977,teamsixthirty,teamsixthirty
11978,teamuniti,fndraising
11979,teaponpi,worldbankafrica
11980,teapublicanways,ireneberns
11981,tech,gazzema
11982,tech_curation,bearlytech
11983,tech_mahindra,tech_mahindra
11984,tech_sharer,gazzema
11985,techbloggerg,-1
11986,techcityinsider,reworkyulia
11987,techcrispania,fndraising
11988,techcrunch,triwu
11989,techexecau,hdscorp
11990,techfest002,greetsmrati
11991,techforgoodtv,wef
11992,techhub,sureshkito
11993,techiesdc,sureshkito
11994,techindub,sureshkito
11995,techinsider,bearlytech
11996,techionary,hdscorp
11997,techl0g,fndraising
11998,techmeme,makepeaceglobal
11999,techmoranltd,bigdatatweetbot
12000,technavio,-1
12001,technorthhq,-1
12002,technygal,-1
12003,techpearce3,disgamechanger
12004,techpolis,-1
12005,techprogeek,hdscorp
12006,techrepublic,bigdatatweetbot
12007,techresearchap,-1
12008,techreview,bigdatatweetbot
12009,techsmartbiz,-1
12010,techtarget,-1
12011,techtowndetroit,irek_k
12012,techuk,dhcmumbai
12013,techuk_brussels,karimlesina
12014,techweekeurope,gazzema
12015,techworldnews,bigdatatweetbot
12016,techxb,evanderburg
12017,techxpla,bobbycaudill
12018,tecnara,akwyz
12019,tecnobios,iambientecities
12020,tecnologiaca,attbusiness
12021,tecnologie_in,-1
12022,tecnotree,bigdatatweetbot
12023,tedchris,sureshkito
12024,teddydreambig,hugeinc
12025,teddywinyear3,smartcityexpo
12026,tedidevblog,bearlytech
12027,tednews,sureshkito
12028,tedtalks,sureshkito
12029,tedx,sureshkito
12030,tedxep,-1
12031,tedxreunion,bearlytech
12032,tedxsouthbank,sureshkito
12033,tedxuoregon7580,craigbrownphd
12034,teeg_dougland,-1
12035,teeo_energy,bearlytech
12036,teeteenteta,mrsgoodkat
12037,teevrio,-1
12038,tefipro,msftcitynext
12039,teflon_garba,atariq7
12040,tehndrc,michelevianello
12041,tehrealmagic,intel
12042,teicosgroup,lifegate
12043,teidagua,-1
12044,tekesfi,treallbright
12045,tekin_altug,-1
12046,teknoleum,sapindustries
12047,telb2bevents,-1
12048,telebideng,-1
12049,telecoming,intel_la
12050,telecommagazine,m2mworld
12051,telecompetitor,michelevianello
12052,telecoms,-1
12053,telecoms_es,tysentidocomun
12054,telecomsnews24,fabbriflav2
12055,telefonica,akwyz
12056,telefonica_col,h_u_i_r
12057,telegraph,nytimesbooks
12058,telehealthhull,malcolmjf
12059,teletimesintl,fabbriflav2
12060,telexicotv3,scepuebla
12061,telit_corp,thinkbigkc
12062,telp_iot,makepeaceglobal
12063,telvari13,-1
12064,tenali_rk,vedantam_sa
12065,tenantstogether,eastbaycitizen
12066,tenovatenchido,-1
12067,tenriapalallo,aseanmayors2015
12068,teogarciaegea,bigdatatweetbot
12069,teopagc,faitelandalucia
12070,teresachulia,iambientecities
12071,teresafelicidad,wef
12072,teresascassa,-1
12073,teribonnerd82,danielburrus
12074,teriin,msftcitynext
12075,terrydarnell,jasontowse
12076,teslamotors,trafficportland
12077,tessybritton,exagolo
12078,testpashealdpa1,oceaanfietser
12079,texasmbb,chronbriansmith
12080,texasobserver,-1
12081,tfl,gazzema
12082,tgbrizzotti,smartcityexpo
12083,tgerbaud,bigdatatweetbot
12084,tghorfi,tghorfi
12085,thakuraps748,narendramodi
12086,thales,h_u_i_r
12087,thalesasia,gazzema
12088,thalesgroup,dcchamber
12089,thanaskoutoulas,wef
12090,thanks4retweet,tysentidocomun
12091,thankyouamdavad,-1
12092,tharper_2018,msftcitynext
12093,that_guy_56,craigbrownphd
12094,that_unknown_x,-1
12095,thatadhdshow,lah9891
12096,thcullen,dcchamber
12097,the1sttaste,nytimesbooks
12098,the_beowulf,fabbriflav2
12099,the_code_shirts,-1
12100,the_cormoran,bearlytech
12101,the_d4rk_princ3,michelevianello
12102,the_dou,nytimesbooks
12103,the_heroes_club,cotec_innova
12104,the_japan_news,sureshkito
12105,the_magiscian,h_u_i_r
12106,the_mythbuster,skull_baba
12107,the_new_city,-1
12108,the_nextdev,the_nextdev
12109,the_nyawira,bigdatatweetbot
12110,the_proc,vimpelcom
12111,the_signalman,-1
12112,the_spinmd,-1
12113,the_tylermiller,johngranato
12114,the_urban_idea,nytimesbooks
12115,the_urbanspot,iambientecities
12116,the_wizz,bigdatatweetbot
12117,theage,-1
12118,theaselmon,sureshkito
12119,theatlantic,dandoctoroff
12120,thebakster72,a_lamothe
12121,thebigdome,thebigdome
12122,thebimcompany,smartcityexpo
12123,thebitcity,fabbriflav2
12124,thebridgetank,-1
12125,thebuffalonews,budnikbruce
12126,thecampprovence,bearlytech
12127,thecassart,smartcityexpo
12128,thechangeiscast,hdscorp
12129,thechief1975,-1
12130,thecityofbr,sureshkito
12131,thecloudbook,evanderburg
12132,thecloudnetwork,-1
12133,theclymobrief,-1
12134,thecodecleaner,-1
12135,thecoldcan,fndraising
12136,thecoshman,evgenymorozov
12137,thecrystalorg,msftcitynext
12138,thecyal,worldbankafrica
12139,thedancingflea,-1
12140,thedarkpixel,bearlytech
12141,thedearfairy,sureshkito
12142,thedeccanherald,-1
12143,thedigitalnorm,h_u_i_r
12144,thedigitgroup,smartcityexpo
12145,theearthnetwork,danielmgeller
12146,theeconomist,sureshkito
12147,thefakhru,nadiaazlan
12148,thefastmode,-1
12149,thefram,-1
12150,thegentyyc,c40cities
12151,thegfcc,-1
12152,theghostrider31,pankajdoval
12153,theglobalcmo,bigdatatweetbot
12154,theglobalgoals,sureshkito
12155,thegoodgodabove,-1
12156,thehackersnews,bigdatatweetbot
12157,thehill,-1
12158,thehindu,sureshkito
12159,thehublondon,ogilvydo
12160,thehuxm4n,kenneth_sc
12161,theillouxb,erdf
12162,theindiancities,dhcmumbai
12163,theiot,msftcitynext
12164,theiotcloud,-1
12165,theirishrev,smartcitycomics
12166,thejaggi,narendramodi
12167,thekernelspeaks,-1
12168,thekiranbaby,skull_baba
12169,thekiranbedi,-1
12170,thekjgeorge,cmofkarnataka
12171,thelpbc,-1
12172,themediaflow,fabbriflav2
12173,themobilecity,bodobalazs
12174,themoneybowl,msftcitynext
12175,thenationaluae,msftcitynext
12176,thenehapant,narendramodi
12177,thenextdev,-1
12178,thenextsivalley,bigdatatweetbot
12179,thenextweb,gazzema
12180,thenrbgroup,bearlytech
12181,thenutellaman,bigdatatweetbot
12182,theo_vdv,bearlytech
12183,theodarejk,-1
12184,theopenbus,bigdatatweetbot
12185,thepostopinion,smartcitycomics
12186,therafael21,footyaccums
12187,there100,sureshkito
12188,thereal6goddess,-1
12189,therealdigerati,ghayslip
12190,therealshycat,ireneberns
12191,therealsigarner,footyaccums
12192,therealtaraji,sureshkito
12193,therealtekstart,msftcitynext
12194,theregister,bigdatatweetbot
12195,theresa_hds,hdscorp
12196,theresagarcia1,hdscorp
12197,theresaplaceigo,digicatapult
12198,therestlessroad,reworkyulia
12199,theriyansingh,bobbycaudill
12200,thermeadrien,erdf
12201,therobbyking,intel
12202,theroguevlxen,kenneth_sc
12203,thesandboxkc,thinkbigkc
12204,thesanews,-1
12205,theshanferg,msftcitynext
12206,thesiliconhill,dhcmumbai
12207,thesiliconhub,irek_k
12208,thesixcents25,hdscorp
12209,thesocialcrmnet,h_u_i_r
12210,thestalwart,jedkolko
12211,thestartupfeed,fndraising
12212,thestartupgirl_,wef
12213,thestaveros,footyaccums
12214,thestorminatrix,-1
12215,thestudentcpa,ktn_creative
12216,thesuniljain,narendramodi
12217,thesurpexchange,rukcmo
12218,thetallcuteguy,thebigdome
12219,thethingsio,makepeaceglobal
12220,thethingsntwrk,apollogic1
12221,thetis_spa,c40cities
12222,thetoydetective,urban_teacher
12223,theutopiancity,fndraising
12224,thevarunkalra,dhcmumbai
12225,thewierdone4022,-1
12226,thewire_in,sureshkito
12227,theworkstation,hiveit_uk
12228,theworldcitizen,narendramodi
12229,thibautcharvet,bearlytech
12230,thibklnr,akwyz
12231,thierry18200,bearlytech
12232,thierrycastagne,-1
12233,thierrydias33,journaldunet
12234,thierryfournel,erdf
12235,thierryguerrier,bearlytech
12236,thierrykremser,h_u_i_r
12237,thierryvanvugt,exagolo
12238,thilina_b,wef
12239,thingmonk,makepeaceglobal
12240,things_internet,msftcitynext
12241,thingsexpo,evanderburg
12242,thingsplay,journaldunet
12243,thingworx,msftcitynext
12244,think_ebiz,-1
12245,thinkaspera,fndraising
12246,thinkbig_open,iambientecities
12247,thinkbigfdn,thinkbigkc
12248,thinkbigkc,thinkbigkc
12249,thinkers_doers,gazzema
12250,thinkeuropa,sureshkito
12251,thinking4good,digicatapult
12252,thinkingheads,ediezhart
12253,thinkkamal,fakingnews
12254,thinksmartgrids,erdf
12255,thinkuplks,intel_la
12256,thirmehta,amadumoole
12257,thisisfinland,treallbright
12258,thisisntxav,-1
12259,thisisviberadio,bobbycaudill
12260,thistenqyulife,bigdatatweetbot
12261,thodasaprasad,dhcmumbai
12262,thoheller,thinkbigkc
12263,tholmroos,bigdatatweetbot
12264,tholu_osa2,olaleyedada
12265,thom7002,wef
12266,thomas_borie,bearlytech
12267,thomas_roden,fabbriflav2
12268,thomascorsetti1,c40cities
12269,thomascottinet,bearlytech
12270,thomascutuil,bearlytech
12271,thomasglatthard,h_u_i_r
12272,thomasgobertier,bearlytech
12273,thomashantz,bearlytech
12274,thomasjaquemet,getstig
12275,thomasjkerjean,bearlytech
12276,thomasmrln,bearlytech
12277,thomasriebs,-1
12278,thomasrtazewell,msftcitynext
12279,thomdowse,-1
12280,thoralays,reichental
12281,thorbeckestraat,h_u_i_r
12282,thorstenklaus,bigdatatweetbot
12283,thoughtlectuals,-1
12284,thoughtsymmetry,msftcitynext
12285,thoughtworks,h_u_i_r
12286,thtsmepr,skull_baba
12287,thugmetrics,reworkyulia
12288,thunderbluex76,fndraising
12289,thusby,exagolo
12290,tia_now,tia_now
12291,tiamosleyn75,danielburrus
12292,tiaradhisa13,ws_idn
12293,tic_en_paca,bearlytech
12294,ticovlc,tysentidocomun
12295,tigeba,thinkbigkc
12296,tigerkj64,tigerkj64
12297,tijmenschep,-1
12298,tijuhu,treallbright
12299,tiller44,sureshkito
12300,tillsd,-1
12301,tim_cook,sureshkito
12302,tim_is,-1
12303,tim_stonor,intel
12304,timandraharknes,exagolo
12305,time_tripper,journaldunet
12306,timeideas,sureshkito
12307,timesnow,sureshkito
12308,timesofindia,narendramodi
12309,timesync,beyond_curious
12310,timgrieveson,-1
12311,timhasid,chaireanmt
12312,timhowell,-1
12313,timirghoshal,skull_baba
12314,timmerfrans_eu,sureshkito
12315,timoreilly,makepeaceglobal
12316,timoruoko,villeruoko
12317,timothy_says,bigdatatweetbot
12318,timrunningbear,bearlytech
12319,timsyjaipuria,narendramodi
12320,timwcroft,digicatapult
12321,tina_armenteras,cinking
12322,tina_stine,h_u_i_r
12323,tinaki1,attbusiness
12324,tinucherian,-1
12325,tipojr,intel
12326,tips_guru,fakingnews
12327,tiptopstartup,bearlytech
12328,titaniumbiz,bigdatatweetbot
12329,titans_of_iot,makepeaceglobal
12330,titirza,automatskicorp
12331,titoguillenhn1,acalidoniohn
12332,titusmuscle,akwyz
12333,tizenhelper,akwyz
12334,tizutyan,cecalli_helper
12335,tjmoon_lacodpw,tpl_org
12336,tjoseph0010,-1
12337,tjtechno,narendramodi
12338,tkplaw,dhcmumbai
12339,tkusciencepark,treallbright
12340,tlbxcoworking,chaireanmt
12341,tliffanyleiva,craigbrownphd
12342,tlnoklahomacity,-1
12343,tlse_ensemble,bearlytech
12344,tlsemetropole,bearlytech
12345,tm_us_channel,ktn_creative
12346,tmb_barcelona,c40cities
12347,tmcjess,glanceclock
12348,tmf_dialogue,dhcmumbai
12349,tmmmarshall,oceaanfietser
12350,tmn37,bearlytech
12351,tmsne_equiparts,-1
12352,tnavracsicseu,sureshkito
12353,tncnect,dhcmumbai
12354,tninstitute,scepuebla
12355,to_khalidahmed,-1
12356,tobrottaf,alvaroanguix
12357,tobyruckert,-1
12358,tobytykes1887,-1
12359,today_nepal,bigdatatweetbot
12360,todaystecnews,fndraising
12361,toddmeany,-1
12362,toddpzimmerman,toddpzimmerman
12363,toddwindham,smartcityexpo
12364,todrobbins,-1
12365,todurbanworks,nytimesbooks
12366,toholdaquill,osfa_11
12367,toibengaluru,cmofkarnataka
12368,toibhopal,-1
12369,toicitiesnews,-1
12370,tolkien4thomas,molitiernomargh
12371,tomasalonso,intel_la
12372,tomasgentina,hdscorp
12373,tomaszkaniecki,epp_cor
12374,tombino85,zanoni
12375,tombolastarpari,exagolo
12376,tomeucrespi,msftcitynext
12377,tomfgoodwin,-1
12378,tomgerend,-1
12379,tomhigham,ktn_creative
12380,tommasotmb,-1
12381,tomr_92,bearlytech
12382,tomsamaki,-1
12383,tomslater42,-1
12384,tomtomtwits,smartcitydoctor
12385,tomvanvu,dzone
12386,tonikant,iambientecities
12387,toninbardhi,bearlytech
12388,toninharp,marylouifai
12389,tonioubari,kenneth_sc
12390,tonjobnumerique,journaldunet
12391,tony_the_red,-1
12392,tonyariasgil,intel
12393,tonybeamish,ktn_creative
12394,tonycantero,hdscorp
12395,tonygali,scepuebla
12396,tonygmacias,-1
12397,tonyjcronin,ktn_creative
12398,tonymarc72,h_u_i_r
12399,tonyohv,msftcitynext
12400,tonyomalleycg,exagolo
12401,tonyparkerplayg,-1
12402,tonyquested,haywardcir
12403,toogreatto,-1
12404,toowoomba_info,bigdatatweetbot
12405,topatank,molitiernomargh
12406,topmostservices,wef
12407,topofflorida,fndraising
12408,toposervicios,alvaroanguix
12409,toradex,-1
12410,torbjornpetter3,m2mworld
12411,torchbearer123,byadavbjp
12412,toret,osfa_11
12413,toriabo,qabritish
12414,toriindc,wef
12415,torillo59,michelevianello
12416,torinosmartcity,chaireanmt
12417,torontorbot,evanderburg
12418,toronvictor71,-1
12419,torresalfred8,acalidoniohn
12420,torrotelectric,smartcityexpo
12421,tosettofabio,-1
12422,tosifpthan1919,intel
12423,tosniwalsarvesh,narendramodi
12424,tota_tota_3955,kenneth_sc
12425,total,bigdatatweetbot
12426,totaltele_chris,hdscorp
12427,totaltelecom,hdscorp
12428,totibest,wef
12429,touitou_david,bearlytech
12430,toulouse,bearlytech
12431,touzet_jerome,bearlytech
12432,tovangar2,ireneberns
12433,towanda_7471,-1
12434,toxiccheats00,smartcitycomics
12435,tpl_org,tpl_org
12436,tr3dent,-1
12437,tracey0_tracey,kenneth_sc
12438,traceylien,bigdatatweetbot
12439,tracibranchyl79,greendotmike
12440,tracygrayhair,msftcitynext
12441,tracyhackshaw,fndraising
12442,tracywoody_tv,mistersalesman
12443,traczykjanner2,oceaanfietser
12444,trade_eu,sureshkito
12445,tradealliance,dhcmumbai
12446,tradegov,sureshkito
12447,tradeideas1,exagolo
12448,trafficportland,trafficportland
12449,traficoloja,iambientecities
12450,trafmanbtp,bearlytech
12451,traktrgrl,-1
12452,tramfret,bearlytech
12453,transcacique,tutouhiaalcalde
12454,transenv,sureshkito
12455,transform_city,oceaanfietser
12456,transformapac,h_u_i_r
12457,transitscreen,-1
12458,transmediasf,hardwarecon
12459,transnetnpa,ethekwinim
12460,transpolis,-1
12461,transpomarnie,sureshkito
12462,transport_eu,sureshkito
12463,transportpr,-1
12464,transportxtra,-1
12465,tranvia_cuenca,iambientecities
12466,travel_mkt,chaireanmt
12467,travelinggeeks,bigdatatweetbot
12468,travelinker,bearlytech
12469,travelman0007,attbusiness
12470,travelstudies,faitelandalucia
12471,traveltagblue,-1
12472,travisaholland,-1
12473,trazlersgal,msftcitynext
12474,treallbright,treallbright
12475,treasure_proj,-1
12476,treecgames,-1
12477,treeschannels,bearlytech
12478,treesdancealone,ireneberns
12479,trehan_barkha,-1
12480,trendinaliaes,correos
12481,trendinalios,correos
12482,trendspace_,fndraising
12483,trendwatching,journaldunet
12484,trenoverde,legambientepvda
12485,trentdaeschner,chronbriansmith
12486,tresa_8,intel
12487,trevclarke,-1
12488,trevorius,-1
12489,trianglebizjrnl,makepeaceglobal
12490,triangleregion,hdscorp
12491,tricleantech,hdscorp
12492,tricmc,malcolmjf
12493,tricyapp,bearlytech
12494,triily_com,onemoderncouple
12495,trillness100,-1
12496,trilokhnath,byadavbjp
12497,trimarcostai,oceaanfietser
12498,trimblegis,smartcityexpo
12499,tripchi,reworkyulia
12500,triplepundit,-1
12501,triwu,triwu
12502,trolacharya,skull_baba
12503,trollcolors,-1
12504,trollfootball,-1
12505,trondskundberg,michelevianello
12506,tropa_geek,smartcitycomics
12507,troymiller10,bigdatatweetbot
12508,troymobility,bobbycaudill
12509,troyvi,erdf
12510,trucksatwork,sureshkito
12511,truewerisk,fabbriflav2
12512,trumpemall,slone
12513,trust4nico,tpl_org
12514,trustedshops_fr,erdf
12515,truthglow,-1
12516,truthtotweet,ireneberns
12517,tryglue,-1
12518,trytihelge,michelevianello
12519,tsavoice,-1
12520,tsbberlin,-1
12521,tschersich,bigdatatweetbot
12522,tsengyihsiang,-1
12523,tsevanrabtan,-1
12524,tspconsultingmx,-1
12525,tstsistemas,intel_la
12526,tsugeography,alvaroanguix
12527,tsuoxford,michelevianello
12528,tsystems_iberia,fabbriflav2
12529,tthomaslew76,ireneberns
12530,ttimblo,smartcityexpo
12531,ttn_poz,apollogic1
12532,tttttttttttttcj,ktn_creative
12533,tuataratech,erdf
12534,tubaak34,smartcityexpo
12535,tucdesignagency,bigdatatweetbot
12536,tudovigiando,bernadet232
12537,tuitmarco,bigdatatweetbot
12538,tulibrosmart,msftcitynext
12539,tullioale,smart_melis
12540,tulsie_narine,tech_mahindra
12541,tumejorproyecto,intel
12542,tumie0301,construcreview
12543,tungstenbigdata,msftcitynext
12544,turbanator84,-1
12545,turinepi,chaireanmt
12546,turismoer,cittadimodena
12547,turkishairlines,sironzkar
12548,turnbullmalcolm,sureshkito
12549,turner_briony,turner_briony
12550,tushaar_ca,pwc_in
12551,tusshbaba,-1
12552,tutismoenpleno,tutouhiaalcalde
12553,tutouhiaalcalde,tutouhiaalcalde
12554,tuttogreen,molitiernomargh
12555,tv9telugu,skull_baba
12556,tvanderark,-1
12557,tveitdal,sureshkito
12558,tvilightbv,-1
12559,tvivancol,-1
12560,tvmohandaspai,intel
12561,tvpraveenk,evanderburg
12562,tvrioja,pplogrono
12563,tw_goddard,wef
12564,twalechat,fndraising
12565,twayn5,dnasty___
12566,tweet7member,amitenterprise
12567,tweetexperte,nytimesbooks
12568,tweetingh0pe,digicatapult
12569,tweetluther,-1
12570,tweetmeatayush,skull_baba
12571,tweetmitrai,-1
12572,tweetndmc,-1
12573,tweetonig,apollogic1
12574,tweetootaller,-1
12575,tweetrwanda,rwandawire
12576,tweetsbi,evgenymorozov
12577,tweetytier,-1
12578,twentytuhostel,gazzema
12579,twimare,hdscorp
12580,twist_jamie,c40cities
12581,twisted_damsel,-1
12582,twittecolo,bearlytech
12583,twittelier,proximusent
12584,twittersg,sureshkito
12585,twogilvie,smartcityexpo
12586,txerra2310,intel_la
12587,tycoseguridad,-1
12588,tygenia,bearlytech
12589,tyillere,hdscorp
12590,tylergolly,nytimesbooks
12591,tynmagazine,intel_la
12592,tyrgr,sureshkito
12593,tyrower,bfeaturingc
12594,tysav_,kodacrook
12595,tysentidocomun,tysentidocomun
12596,tzoumio,-1
12597,u2_australia,smartcityexpo
12598,u_geobe,wef
12599,u_mazhar,wef
12600,u_parissaclay,bearlytech
12601,u_pasana,chaireanmt
12602,u_venugopal,evanderburg
12603,uaebkk,bigdatatweetbot
12604,uaebusinessnews,intel
12605,ualberta,nytimesbooks
12606,uav_news,johannwimmer
12607,ub_endirecte,faitelandalucia
12608,ubaldosuarez,-1
12609,ubcscarp,scepuebla
12610,uber,dandoctoroff
12611,uber_egypt,dandoctoroff
12612,uber_tor,roverparking
12613,ubercities,qblockchain
12614,ubicity_can,glanceclock
12615,ubimobility,nextenergymi
12616,ubiwhere,akwyz
12617,ubunmesh,smartcityexpo
12618,ucam,bigdatatweetbot
12619,ucam_itm,bigdatatweetbot
12620,uccrn,sureshkito
12621,ucforall,bigdatatweetbot
12622,ucl,gazzema
12623,ucl_bsp,gazzema
